,Region,Country,Rep,Location,StationID
2004,North and Central America,United States,USA,NE / Grand Island-Central Nebraska Rgnl AP,725520
2005,North and Central America,United States,USA,NE / Hastings Muni AP,725525
2006,North and Central America,United States,USA,NE / Holdrege-Brewster Field,725628
2007,North and Central America,United States,USA,NE / Imperial Muni AP,725626
2008,North and Central America,United States,USA,NE / Kearney Muni AWOS,725526
2009,North and Central America,United States,USA,NE / Lincoln Muni AP,725510
2010,North and Central America,United States,USA,NE / McCook Muni AP,725625
2011,North and Central America,United States,USA,NE / Norfolk-Karl Stefan Mem AP,725560
2012,North and Central America,United States,USA,NE / North Platte,725620
2013,North and Central America,United States,USA,NE / ONeill-Baker Field,725566
2014,North and Central America,United States,USA,NE / Omaha-Eppley Airfield,725500
2015,North and Central America,United States,USA,NE / Omaha WSFO,725530
2016,North and Central America,United States,USA,NE / Ord-Sharp Field,725524
2017,North and Central America,United States,USA,NE / Scottsbluff-W B Heilig Field,725660
2018,North and Central America,United States,USA,NE / Sidney Muni AP,725610
2019,North and Central America,United States,USA,NE / Tekamah AWOS,725527
2020,North and Central America,United States,USA,NE / Valentine-Miller Field,725670
2021,North and Central America,United States,USA,NH / Berlin Muni AP,726160
2022,North and Central America,United States,USA,NH / Concord,726050
2023,North and Central America,United States,USA,NH / Keene-Dillant Hopkins AP,726165
2024,North and Central America,United States,USA,NH / Laconia Muni AWOS,726155
2025,North and Central America,United States,USA,NH / Lebanon Muni AP,726116
2026,North and Central America,United States,USA,NH / Manchester Muni AP,743945
2027,North and Central America,United States,USA,NH / Mount Washington,726130
2028,North and Central America,United States,USA,NH / Pease Intl Tradeport,726055
2029,North and Central America,United States,USA,NJ / Atlantic City,724070
2030,North and Central America,United States,USA,NJ / Belmar-Monmouth County AP,724084
2031,North and Central America,United States,USA,NJ / Caldwell-Essex County AP,724094
2032,North and Central America,United States,USA,NJ / Cape May County AP,745966
2033,North and Central America,United States,USA,NJ / McGuire AFB,724096
2034,North and Central America,United States,USA,NJ / Millville Muni AP,724075
2035,North and Central America,United States,USA,NJ / Newark,725020
2036,North and Central America,United States,USA,NJ / Teterboro AP,725025
2037,North and Central America,United States,USA,NJ / Trenton-Mercer County AP,724095
2038,North and Central America,United States,USA,NM / Albuquerque,723650
2039,North and Central America,United States,USA,NM / Carlsbad Cavern City Air Terminal,722687
2040,North and Central America,United States,USA,NM / Clayton Muni AP,723600
2041,North and Central America,United States,USA,NM / Clovis-Cannon AFB,722686
2042,North and Central America,United States,USA,NM / Clovis Muni AWOS,722689
2043,North and Central America,United States,USA,NM / Deming Muni AP,722725
2044,North and Central America,United States,USA,NM / Farmington-Four Corners Rgnl AP,723658
2045,North and Central America,United States,USA,NM / Gallup-Sen Clarke Field,723627
2046,North and Central America,United States,USA,NM / Holloman AFB,747320
2047,North and Central America,United States,USA,NM / Las Cruces Intl AP,722695
2048,North and Central America,United States,USA,NM / Las Vegas-Muni AP,723677
2049,North and Central America,United States,USA,NM / Los Alamos,723654
2050,North and Central America,United States,USA,NM / Roswell Industrial Air Park,722680
2051,North and Central America,United States,USA,NM / Ruidoso-Sierra Blanca Rgnl AP,722683
2052,North and Central America,United States,USA,NM / Santa Fe County Muni AP,723656
2053,North and Central America,United States,USA,NM / Taos Muni AP,723663
2054,North and Central America,United States,USA,NM / Truth or Consequences Muni AP,722710
2055,North and Central America,United States,USA,NM / Tucumcari,723676
2056,North and Central America,United States,USA,NV / Elko,725825
2057,North and Central America,United States,USA,NV / Ely-Yelland Field,724860
2058,North and Central America,United States,USA,NV / Fallon NAS,724885
2059,North and Central America,United States,USA,NV / Las Vegas-McCarran Intl AP,723860
2060,North and Central America,United States,USA,NV / Lovelock-Derby Field,725805
2061,North and Central America,United States,USA,NV / Mercury-Desert Rock AP,723870
2062,North and Central America,United States,USA,NV / Nellis AFB,723865
2063,North and Central America,United States,USA,NV / Reno-Tahoe Intl AP,724880
2064,North and Central America,United States,USA,NV / Tonopah,724855
2065,North and Central America,United States,USA,NV / Winnemucca,725830
2066,North and Central America,United States,USA,NV / Yucca Flats,723850
2067,North and Central America,United States,USA,NY / Albany,725180
2068,North and Central America,United States,USA,NY / Binghamton-Edwin A Link Field,725150
2069,North and Central America,United States,USA,NY / Buffalo-Greater Buffalo Intl AP,725280
2070,North and Central America,United States,USA,NY / Elmira Rgnl AP,725156
2071,North and Central America,United States,USA,NY / Fort Drum-Wheeler Sack AAF,743700
2072,North and Central America,United States,USA,NY / Glens Falls-Bennett Mem AP,725185
2073,North and Central America,United States,USA,NY / Islip-Long Island MacArthur AP,725035
2074,North and Central America,United States,USA,NY / Jamestown AWOS,725235
2075,North and Central America,United States,USA,NY / Massena,726223
2076,North and Central America,United States,USA,NY / Monticello AWOS,725145
2077,North and Central America,United States,USA,NY / New York-Central Park,725033
2078,North and Central America,United States,USA,NY / New York-J F Kennedy Intl AP,744860
2079,North and Central America,United States,USA,NY / New York-LaGuardia AP,725030
2080,North and Central America,United States,USA,NY / New York City-Central Park,94728
2081,North and Central America,United States,USA,NY / Newburgh-Stewart Intl AP,725038
2082,North and Central America,United States,USA,NY / Niagara Falls Intl AP,725287
2083,North and Central America,United States,USA,NY / Poughkeepsie-Dutchess County AP,725036
2084,North and Central America,United States,USA,NY / Republic AP,744864
2085,North and Central America,United States,USA,NY / Rochester-Greater Rochester Intl AP,725290
2086,North and Central America,United States,USA,NY / Saranac Lake-Adirondack Rgnl AP,726228
2087,North and Central America,United States,USA,NY / Syracuse-Hancock Intl AP,725190
2088,North and Central America,United States,USA,NY / Utica-Oneida County AP,725197
2089,North and Central America,United States,USA,NY / Watertown AP,726227
2090,North and Central America,United States,USA,NY / Westhampton-Suffolk County AP,744865
2091,North and Central America,United States,USA,NY / White Plains-Westchester County AP,725037
2092,North and Central America,United States,USA,OH / Akron,725210
2093,North and Central America,United States,USA,OH / Cincinnati Muni AP-Lunken Field,724297
2094,North and Central America,United States,USA,OH / Cleveland-Burke Lakefront AP,725245
2095,North and Central America,United States,USA,OH / Cleveland-Hopkins Intl AP,725240
2096,North and Central America,United States,USA,OH / Columbus-Port Columbus Intl AP,724280
2097,North and Central America,United States,USA,OH / Dayton-Wright Patterson AFB,745700
2098,North and Central America,United States,USA,OH / Dayton Intl AP,724290
2099,North and Central America,United States,USA,OH / Findlay AP,725366
2100,North and Central America,United States,USA,OH / Mansfield-Lahm Muni AP,725246
2101,North and Central America,United States,USA,OH / Ohio State University AP,724288
2102,North and Central America,United States,USA,OH / Toledo,725360
2103,North and Central America,United States,USA,OH / Youngstown,725250
2104,North and Central America,United States,USA,OH / Zanesville Muni AP,724286
2105,North and Central America,United States,USA,OK / Altus AFB,723520
2106,North and Central America,United States,USA,OK / Bartlesville-Phillips Field,723565
2107,North and Central America,United States,USA,OK / Clinton Sherman AP,723526
2108,North and Central America,United States,USA,OK / Fort Sill-Henry Post AAF,723550
2109,North and Central America,United States,USA,OK / Gage AP,723527
2110,North and Central America,United States,USA,OK / Hobart Muni AP,723525
2111,North and Central America,United States,USA,OK / Lawton Muni AP,723575
2112,North and Central America,United States,USA,OK / McAlester Rgnl AP,723566
2113,North and Central America,United States,USA,OK / Oklahoma City-Tinker AFB,723540
2114,North and Central America,United States,USA,OK / Oklahoma City-Wiley Post Field,723544
2115,North and Central America,United States,USA,OK / Oklahoma City-Will Rogers World AP,723530
2116,North and Central America,United States,USA,OK / Ponca City Muni AP,723546
2117,North and Central America,United States,USA,OK / Stillwater Rgnl AP,723545
2118,North and Central America,United States,USA,OK / Tulsa,723560
2119,North and Central America,United States,USA,OK / Vance AFB,723535
2120,North and Central America,United States,USA,OR / Astoria,727910
2121,North and Central America,United States,USA,OR / Aurora State AP,726959
2122,North and Central America,United States,USA,OR / Baker Muni AP,726886
2123,North and Central America,United States,USA,OR / Burns,726830
2124,North and Central America,United States,USA,OR / Corvallis Muni AP,726945
2125,North and Central America,United States,USA,OR / Eugene-Mahlon Sweet AP,726930
2126,North and Central America,United States,USA,OR / Klamath Falls Intl AP,725895
2127,North and Central America,United States,USA,OR / La Grande Muni AP,726884
2128,North and Central America,United States,USA,OR / Lakeview AWOS,725976
2129,North and Central America,United States,USA,OR / Medford-Rogue Valley Intl AP,725970
2130,North and Central America,United States,USA,OR / North Bend,726917
2131,North and Central America,United States,USA,OR / Pendleton-Eastern Oregon Rgnl AP,726880
2132,North and Central America,United States,USA,OR / Portland-Hillsboro AP,726986
2133,North and Central America,United States,USA,OR / Portland-Troutdale AP,726985
2134,North and Central America,United States,USA,OR / Portland,726980
2135,North and Central America,United States,USA,OR / Redmond-Roberts Field,726835
2136,North and Central America,United States,USA,OR / Roseburg Rgnl AP,726904
2137,North and Central America,United States,USA,OR / Salem-McNary Field,726940
2138,North and Central America,United States,USA,OR / Sexton Summit,725975
2139,North and Central America,United States,USA,PA / Allentown-Lehigh Valley Intl AP,725170
2140,North and Central America,United States,USA,PA / Altoona-Blair County AP,725126
2141,North and Central America,United States,USA,PA / Bradford,725266
2142,North and Central America,United States,USA,PA / Butler County AWOS,725124
2143,North and Central America,United States,USA,PA / DuBois-Jefferson County AP,725125
2144,North and Central America,United States,USA,PA / Erie,725260
2145,North and Central America,United States,USA,PA / Franklin-Chess Lemberton AP,725267
2146,North and Central America,United States,USA,PA / Harrisburg-Capital City AP,725118
2147,North and Central America,United States,USA,PA / Harrisburg,725115
2148,North and Central America,United States,USA,PA / Johnstown-Cambria County AP,725127
2149,North and Central America,United States,USA,PA / Lancaster AP,725116
2150,North and Central America,United States,USA,PA / Philadelphia-NE Philadelphia AP,724085
2151,North and Central America,United States,USA,PA / Philadelphia,724086
2152,North and Central America,United States,USA,PA / Philadelphia Intl AP,724080
2153,North and Central America,United States,USA,PA / Pittsburgh-Allegheny County AP,725205
2154,North and Central America,United States,USA,PA / Pittsburgh,725200
2155,North and Central America,United States,USA,PA / Reading Mem AP-Spaatz Field,725103
2156,North and Central America,United States,USA,PA / State College-Penn State University,725128
2157,North and Central America,United States,USA,PA / Washington AWOS,725117
2158,North and Central America,United States,USA,PA / Wilkes-Barre-Scranton Intl AP,725130
2159,North and Central America,United States,USA,PA / Williamsport,725140
2160,North and Central America,United States,USA,RI / Block Island State AP,725058
2161,North and Central America,United States,USA,RI / Pawtucket AWOS,725054
2162,North and Central America,United States,USA,RI / Providence-T F Green State AP,725070
2163,North and Central America,United States,USA,SC / Anderson County AP,723125
2164,North and Central America,United States,USA,SC / Beaufort MCAS,722085
2165,North and Central America,United States,USA,SC / Charleston,722080
2166,North and Central America,United States,USA,SC / Columbia,723100
2167,North and Central America,United States,USA,SC / Florence Rgnl AP,723106
2168,North and Central America,United States,USA,SC / Greenville-Downtown AP,723119
2169,North and Central America,United States,USA,SC / Greenville-Spartanburg,723120
2170,North and Central America,United States,USA,SC / Myrtle Beach AFB,747910
2171,North and Central America,United States,USA,SC / North Myrtle Beach-Grand Strand Field,747915
2172,North and Central America,United States,USA,SC / Shaw AFB,747900
2173,North and Central America,United States,USA,SD / Aberdeen Rgnl AP,726590
2174,North and Central America,United States,USA,SD / Brookings AWOS,726515
2175,North and Central America,United States,USA,SD / Ellsworth AFB,726625
2176,North and Central America,United States,USA,SD / Huron,726540
2177,North and Central America,United States,USA,SD / Mitchell AWOS,726545
2178,North and Central America,United States,USA,SD / Mobridge Muni AP,726685
2179,North and Central America,United States,USA,SD / Pierre,726686
2180,North and Central America,United States,USA,SD / Rapid City,726620
2181,North and Central America,United States,USA,SD / Sioux Falls-Foss Field,726510
2182,North and Central America,United States,USA,SD / Watertown Muni AP,726546
2183,North and Central America,United States,USA,SD / Yankton-Chan Gurney Muni AP,726525
2184,North and Central America,United States,USA,TN / Bristol-TriCities Rgnl AP,723183
2185,North and Central America,United States,USA,TN / Chattanooga-Lovell Field AP,723240
2186,North and Central America,United States,USA,TN / Crossville Mem AP,723265
2187,North and Central America,United States,USA,TN / Dyersburg Muni AP,723347
2188,North and Central America,United States,USA,TN / Jackson-McKellar Sipes Rgnl AP,723346
2189,North and Central America,United States,USA,TN / Knoxville-McGhee Tyson AP,723260
2190,North and Central America,United States,USA,TN / Memphis,723340
2191,North and Central America,United States,USA,TN / Nashville,723270
2192,North and Central America,United States,USA,TX / Abilene-Dyess AFB,690190
2193,North and Central America,United States,USA,TX / Abilene,722660
2194,North and Central America,United States,USA,TX / Alice Intl AP,722517
2195,North and Central America,United States,USA,TX / Amarillo,723630
2196,North and Central America,United States,USA,TX / Austin-Camp Mabry,722544
2197,North and Central America,United States,USA,TX / Austin-Mueller Muni AP,722540
2198,North and Central America,United States,USA,TX / Beaumont-Port Arthur,722410
2199,North and Central America,United States,USA,TX / Brownsville-South Padre Island AP,722500
2200,North and Central America,United States,USA,TX / Childress Muni AP,723604
2201,North and Central America,United States,USA,TX / College Station-Easterwood Field,722445
2202,North and Central America,United States,USA,TX / Corpus Christi,722510
2203,North and Central America,United States,USA,TX / Corpus Christi NAS,722515
2204,North and Central America,United States,USA,TX / Cotulla AP,722526
2205,North and Central America,United States,USA,TX / Cox Field,722587
2206,North and Central America,United States,USA,TX / Dalhart Muni AP,722636
2207,North and Central America,United States,USA,TX / Dallas-Addison AP,722598
2208,North and Central America,United States,USA,TX / Dallas-Fort Worth Intl AP,722590
2209,North and Central America,United States,USA,TX / Dallas-Love Field,722583
2210,North and Central America,United States,USA,TX / Dallas-Redbird AP,722599
2211,North and Central America,United States,USA,TX / Del Rio-Laughlin AFB,722615
2212,North and Central America,United States,USA,TX / Del Rio,722610
2213,North and Central America,United States,USA,TX / Draughon-Miller Central Texas AP,722577
2214,North and Central America,United States,USA,TX / El Paso,722700
2215,North and Central America,United States,USA,TX / Fort Hood,722570
2216,North and Central America,United States,USA,TX / Fort Worth-Alliance AP,722594
2217,North and Central America,United States,USA,TX / Fort Worth-Meacham AP,722596
2218,North and Central America,United States,USA,TX / Fort Worth-Stephenville-Clark Field,722600
2219,North and Central America,United States,USA,TX / Fort Worth NAS,722595
2220,North and Central America,United States,USA,TX / Galveston,722420
2221,North and Central America,United States,USA,TX / Georgetown AWOS,722547
2222,North and Central America,United States,USA,TX / Greenville Muni AP,722588
2223,North and Central America,United States,USA,TX / Harlingen-Valley Intl AP,722505
2224,North and Central America,United States,USA,TX / Hondo Muni AP,722533
2225,North and Central America,United States,USA,TX / Houston-Bush Intercontinental AP,722430
2226,North and Central America,United States,USA,TX / Houston-D W Hooks AP,722429
2227,North and Central America,United States,USA,TX / Houston-Ellington AFB,722436
2228,North and Central America,United States,USA,TX / Houston-William P Hobby AP,722435
2229,North and Central America,United States,USA,TX / Killeen-Fort Hood Rgnl AP,722576
2230,North and Central America,United States,USA,TX / Killeen Muni AWOS,722575
2231,North and Central America,United States,USA,TX / Kingsville,722516
2232,North and Central America,United States,USA,TX / Laredo Intl AP,722520
2233,North and Central America,United States,USA,TX / Longview-Gregg County AP,722470
2234,North and Central America,United States,USA,TX / Lubbock,722670
2235,North and Central America,United States,USA,TX / Lufkin-Angelina Co AP,722446
2236,North and Central America,United States,USA,TX / Marfa AP,722640
2237,North and Central America,United States,USA,TX / McAllen-Miller Intl AP,722506
2238,North and Central America,United States,USA,TX / McGregor AWOS,722563
2239,North and Central America,United States,USA,TX / Midland-Odessa,722650
2240,North and Central America,United States,USA,TX / Mineral Wells Muni AP,722597
2241,North and Central America,United States,USA,TX / Nacogdoches AWOS,722499
2242,North and Central America,United States,USA,TX / Palacios Muni AP,722555
2243,North and Central America,United States,USA,TX / Randolph AFB,722536
2244,North and Central America,United States,USA,TX / Rockport-Aransas Co AP,722524
2245,North and Central America,United States,USA,TX / San Angelo-Mathis AP,722630
2246,North and Central America,United States,USA,TX / San Antonio-Kelly AFB,722535
2247,North and Central America,United States,USA,TX / San Antonio-Stinson AP,722523
2248,North and Central America,United States,USA,TX / San Antonio Intl AP,722530
2249,North and Central America,United States,USA,TX / Sherman-Perrin AFB,722541
2250,North and Central America,United States,USA,TX / Tyler-Pounds Field,722448
2251,North and Central America,United States,USA,TX / Victoria,722550
2252,North and Central America,United States,USA,TX / Waco,722560
2253,North and Central America,United States,USA,TX / Wichita Falls,723510
2254,North and Central America,United States,USA,TX / Wink-Winkler County AP,722656
2255,North and Central America,United States,USA,UT / Blanding Muni AP,724723
2256,North and Central America,United States,USA,UT / Bryce Canyon AP,724756
2257,North and Central America,United States,USA,UT / Cedar City,724755
2258,North and Central America,United States,USA,UT / Delta Muni AP,724795
2259,North and Central America,United States,USA,UT / Hanksville AP,724735
2260,North and Central America,United States,USA,UT / Moab-Canyonlands Field,724776
2261,North and Central America,United States,USA,UT / Ogden-Hill AFB,725755
2262,North and Central America,United States,USA,UT / Ogden-Hinkley AP,725750
2263,North and Central America,United States,USA,UT / Provo Muni AWOS,725724
2264,North and Central America,United States,USA,UT / Saint George AWOS,724754
2265,North and Central America,United States,USA,UT / Salt Lake City,725720
2266,North and Central America,United States,USA,UT / Vernal AP,725705
2267,North and Central America,United States,USA,UT / Wendover USAF Auxiliary Field,725810
2268,North and Central America,United States,USA,VA / Abingdon-Virgina Highlands AP,724058
2269,North and Central America,United States,USA,VA / Arlington-Ronald Reagan Washington Natl AP,724050
2270,North and Central America,United States,USA,VA / Blacksburg-Virginia Tech AP,724113
2271,North and Central America,United States,USA,VA / Charlottesville-Albemarle County AP,724016
2272,North and Central America,United States,USA,VA / Danville Rgnl AP,724106
2273,North and Central America,United States,USA,VA / Davison AAF,724037
2274,North and Central America,United States,USA,VA / Farmville Muni AP,724017
2275,North and Central America,United States,USA,VA / Franklin Muni AP,723083
2276,North and Central America,United States,USA,VA / Fredericksburg-Shannon AP,724033
2277,North and Central America,United States,USA,VA / Hillsville-Twin County AP,724107
2278,North and Central America,United States,USA,VA / Hot Springs-Ingalls Field,724115
2279,North and Central America,United States,USA,VA / Langley AFB,745980
2280,North and Central America,United States,USA,VA / Leesburg Muni AP-Godfrey Field,724055
2281,North and Central America,United States,USA,VA / Lynchburg,724100
2282,North and Central America,United States,USA,VA / Manassas Muni AWOS,724036
2283,North and Central America,United States,USA,VA / Marion-Wytheville-Mountain Empire AP,724056
2284,North and Central America,United States,USA,VA / Martinsville-Blue Ridge AP,745985
2285,North and Central America,United States,USA,VA / Melfa-Accomack County AP,724026
2286,North and Central America,United States,USA,VA / Newport News,723086
2287,North and Central America,United States,USA,VA / Norfolk,723080
2288,North and Central America,United States,USA,VA / Norfolk NAS,723085
2289,North and Central America,United States,USA,VA / Oceana NAS,723075
2290,North and Central America,United States,USA,VA / Petersburg Muni AP,724014
2291,North and Central America,United States,USA,VA / Pulaski-New River Valley AP,724116
2292,North and Central America,United States,USA,VA / Quantico MCAS,724035
2293,North and Central America,United States,USA,VA / Richmond,724010
2294,North and Central America,United States,USA,VA / Roanoke,724110
2295,North and Central America,United States,USA,VA / Staunton-Shenandoah Valley Rgnl AP,724105
2296,North and Central America,United States,USA,VA / Sterling-Washington Dulles,724030
2297,North and Central America,United States,USA,VA / Winchester Rgnl AP,724053
2298,North and Central America,United States,USA,VA / Wise-Lonesome Pine AP,724117
2299,North and Central America,United States,USA,VT / Burlington,726170
2300,North and Central America,United States,USA,VT / Montpelier AP,726145
2301,North and Central America,United States,USA,VT / Rutland State AP,725165
2302,North and Central America,United States,USA,VT / Springfield-Hartnes State AP,726115
2303,North and Central America,United States,USA,WA / Bellingham Intl AP,727976
2304,North and Central America,United States,USA,WA / Bremerton National AP,727928
2305,North and Central America,United States,USA,WA / Ephrata Muni AP,727826
2306,North and Central America,United States,USA,WA / Fairchild AFB,727855
2307,North and Central America,United States,USA,WA / Fort Lewis-Gray AAF,742070
2308,North and Central America,United States,USA,WA / Hanford,727840
2309,North and Central America,United States,USA,WA / Hoquiam AP,727923
2310,North and Central America,United States,USA,WA / Kelso AP,727924
2311,North and Central America,United States,USA,WA / Moses Lake-Grant County AP,727827
2312,North and Central America,United States,USA,WA / Olympia,727920
2313,North and Central America,United States,USA,WA / Pasco-Tri Cities AP,727845
2314,North and Central America,United States,USA,WA / Port Angeles-William R Fairchild Intl AP,727885
2315,North and Central America,United States,USA,WA / Pullman-Moscow Rgnl AP,727857
2316,North and Central America,United States,USA,WA / Quillayute,727970
2317,North and Central America,United States,USA,WA / Renton Muni AP,727934
2318,North and Central America,United States,USA,WA / Seattle-Boeing Field,727935
2319,North and Central America,United States,USA,WA / Seattle-Tacoma,727930
2320,North and Central America,United States,USA,WA / Snohomish County AP,727937
2321,North and Central America,United States,USA,WA / Spokane-Felts Field,727856
2322,North and Central America,United States,USA,WA / Spokane Intl AP,727850
2323,North and Central America,United States,USA,WA / Stampede Pass,727815
2324,North and Central America,United States,USA,WA / Tacoma-McChord AFB,742060
2325,North and Central America,United States,USA,WA / Tacoma Narrows AP,727938
2326,North and Central America,United States,USA,WA / The Dalles Muni AP,726988
2327,North and Central America,United States,USA,WA / Toledo-Winlock-Ed Carlson Mem AP,727926
2328,North and Central America,United States,USA,WA / Walla Walla City-County AP,727846
2329,North and Central America,United States,USA,WA / Wenatchee-Pangborn Mem AP,727825
2330,North and Central America,United States,USA,WA / Whidbey Island NAS,690230
2331,North and Central America,United States,USA,WA / Yakima,727810
2332,North and Central America,United States,USA,WI / Appleton-Outagamie County AP,726457
2333,North and Central America,United States,USA,WI / Eau Claire,726435
2334,North and Central America,United States,USA,WI / Ephraim AWOS,726626
2335,North and Central America,United States,USA,WI / Green Bay-Austin Straubel Intl AP,726450
2336,North and Central America,United States,USA,WI / Janesville-Rock County AP,726415
2337,North and Central America,United States,USA,WI / La Crosse,726430
2338,North and Central America,United States,USA,WI / Lone Rock AP,726416
2339,North and Central America,United States,USA,WI / Madison-Dane County Rgnl AP,726410
2340,North and Central America,United States,USA,WI / Manitowac Muni AWOS,726455
2341,North and Central America,United States,USA,WI / Marshfield Muni AP,726574
2342,North and Central America,United States,USA,WI / Milwaukee-Mitchell Intl AP,726400
2343,North and Central America,United States,USA,WI / Minocqua-Woodruff-Lee Field,726404
2344,North and Central America,United States,USA,WI / Mosinee-Central Wisconsin AP,726465
2345,North and Central America,United States,USA,WI / Phillips-Price County AP,726468
2346,North and Central America,United States,USA,WI / Rice Lake Muni AP,726467
2347,North and Central America,United States,USA,WI / Sturgeon Bay-Door County AP,726458
2348,North and Central America,United States,USA,WI / Watertown Muni AP,726464
2349,North and Central America,United States,USA,WI / Wausau Muni AP,726463
2350,North and Central America,United States,USA,WI / Wittman Rgnl AP,726456
2351,North and Central America,United States,USA,WV / Beckley-Raleigh County Mem AP,724120
2352,North and Central America,United States,USA,WV / Bluefield-Mercer County AP,724125
2353,North and Central America,United States,USA,WV / Charleston-Yeager AP,724140
2354,North and Central America,United States,USA,WV / Clarksburg-Harrison Marion Rgnl AP,724175
2355,North and Central America,United States,USA,WV / Elkins-Randolph County AP,724170
2356,North and Central America,United States,USA,WV / Huntington-Tri State Walker Long Field,724250
2357,North and Central America,United States,USA,WV / Lewisburg-Greenbrier Valley AP,724127
2358,North and Central America,United States,USA,WV / Martinsburg-Eastern WV Rgnl AP,724177
2359,North and Central America,United States,USA,WV / Morgantown Muni-Hart Field,724176
2360,North and Central America,United States,USA,WV / Parkersburg-Wood County-Gill Robb Wilson AP,724273
2361,North and Central America,United States,USA,WV / Wheeling-Ohio County AP,724275
2362,North and Central America,United States,USA,WY / Casper-Natrona County Intl AP,725690
2363,North and Central America,United States,USA,WY / Cheyenne,725640
2364,North and Central America,United States,USA,WY / Cody Muni AWOS,726700
2365,North and Central America,United States,USA,WY / Evanston-Uinta County AP-Burns Field,725775
2366,North and Central America,United States,USA,WY / Gillette-Gillette County AP,726650
2367,North and Central America,United States,USA,WY / Green River-Greater Green River Intergalactic Spaceport,725744
2368,North and Central America,United States,USA,WY / Jackson Hole AP,725776
2369,North and Central America,United States,USA,WY / Lander-Hunt Field,725760
2370,North and Central America,United States,USA,WY / Laramie-General Brees Field,725645
2371,North and Central America,United States,USA,WY / Rawlins Muni AP,725745
2372,North and Central America,United States,USA,WY / Riverton Rgnl AP,725765
2373,North and Central America,United States,USA,WY / Sheridan,726660
2374,North and Central America,United States,USA,WY / Worland Muni AP,726665
