Country,city,lat,lng
United States,Oceano,35.1019,-120.609
United States,Dent,39.1922,-84.6593
United States,Quarryville,39.8957,-76.1617
United States,Big Lake,45.3416,-93.7431
United States,Delta,38.756,-108.0771
United States,Ancient Oaks,40.536,-75.5852
United States,Rockmart,34.0103,-85.0441
United States,Butler,40.9989,-74.3472
United States,Winters,38.532,-121.9781
United States,Manhattan,41.4274,-87.9802
United States,Millington,35.335,-89.8991
United States,Orono,44.8867,-68.7166
United States,Holbrook,42.1471,-71.0057
United States,Arizona City,32.7506,-111.6707
United States,Nantucket,41.2831,-70.0692
United States,Destrehan,29.9625,-90.3676
United States,Joshua,32.4583,-97.3851
United States,Clover,35.1123,-81.2201
United States,Broadview,41.8584,-87.8562
United States,Fruitvale,39.0933,-108.479
United States,Milan,42.0815,-83.6854
United States,Urbana,39.3237,-77.3411
United States,Napoleon,41.3978,-84.1244
United States,Cheney,47.4901,-117.5789
United States,Odessa,28.182,-82.553
United States,Florence,43.9913,-124.1062
United States,Castle Shannon,40.3665,-80.0194
United States,Country Club Estates,31.2113,-81.4622
United States,Chalco,41.1817,-96.1353
United States,Tillamook,45.4562,-123.8331
United States,Silverton,45.003,-122.7808
United States,Laurel Hill,38.7026,-77.2422
United States,Fitzgerald,31.7135,-83.2515
United States,Plymouth,41.3482,-86.3187
United States,Whitestown,39.9706,-86.3609
United States,Fruitland Park,28.8601,-81.9191
United States,Palos Heights,41.6637,-87.7959
United States,Larkspur,37.9394,-122.5313
United States,Lumberton,39.9569,-74.8035
United States,Bayport,40.746,-73.0546
United States,Waterford,39.7415,-74.8207
United States,New Baltimore,42.6903,-82.7398
United States,Decorah,43.3016,-91.7846
United States,Newport East,41.5158,-71.2878
United States,Applewood,39.7524,-105.1604
United States,Bellevue,41.2743,-82.8395
United States,Burton,32.4233,-80.7454
United States,Nolensville,35.9572,-86.672
United States,Brooksville,28.5405,-82.3903
United States,Niagara,43.1154,-78.981
United States,Trinidad,37.175,-104.4908
United States,Browns Mills,39.9737,-74.569
United States,Menominee,45.122,-87.6234
United States,Pompton Lakes,41.0024,-74.2859
United States,Black Mountain,35.6142,-82.3275
United States,Lugoff,34.2216,-80.6849
United States,Milton,44.643,-73.1542
United States,Merriam,39.0186,-94.6933
United States,Chestnut Ridge,41.0829,-74.0551
United States,Port Salerno,27.1461,-80.1895
United States,Sangaree,33.0328,-80.1253
United States,Bridge City,30.0297,-93.8406
United States,Jennings Lodge,45.3926,-122.6153
United States,Crete,41.4399,-87.6231
United States,Niles,41.8346,-86.2473
United States,Pingree Grove,42.0857,-88.4362
United States,Greentree,39.8989,-74.9614
United States,Airway Heights,47.6459,-117.5792
United States,Alliance,42.1025,-102.8766
United States,Mahtomedi,45.0619,-92.966
United States,Hyrum,41.6321,-111.8428
United States,Clinton,40.1468,-88.9633
United States,Pismo Beach,35.1492,-120.6506
United States,Seffner,27.9981,-82.2735
United States,Bloomingdale,41.03,-74.3319
United States,St. Martin,30.4399,-88.8651
United States,Arab,34.3309,-86.4991
United States,Irondale,33.4773,-84.36
United States,Fort Mitchell,39.0459,-84.5563
United States,Gulf Hills,30.4364,-88.8148
United States,Ironton,38.5319,-82.6777
United States,St. Peter,44.3296,-93.9659
United States,Tuskegee,32.4395,-85.7139
United States,Croton-on-Hudson,41.2005,-73.9002
United States,Williamsburg,28.4015,-81.4461
United States,Aransas Pass,27.8877,-97.1134
United States,Jefferson Hills,40.2927,-79.9329
United States,New Albany,40.0808,-82.7896
United States,Waynesburg,39.8983,-80.1855
United States,Northlake,41.9143,-87.9054
United States,Innsbrook,37.6552,-77.5775
United States,Savoy,40.0602,-88.2553
United States,Gulfport,27.7463,-82.71
United States,Millis,42.1693,-71.3626
United States,Rockwood,37.463,-77.5744
United States,Kenton,40.6446,-83.6099
United States,Edgewood,47.2309,-122.2832
United States,Montgomery,39.2494,-84.3457
United States,Lake Carmel,41.4612,-73.6681
United States,Springdale,39.2909,-84.476
United States,Ashland,39.8782,-75.0085
United States,Aztec,36.819,-107.9826
United States,Winchendon,42.6667,-72.0487
United States,Salem,40.054,-111.6721
United States,Seaside,45.9888,-123.9215
United States,Fletcher,35.4316,-82.5038
United States,Mount Joy,40.1105,-76.5065
United States,Terryville,40.909,-73.0492
United States,Rolling Hills Estates,33.7783,-118.3508
United States,Eatontown,40.2913,-74.0558
United States,Othello,46.8222,-119.1651
United States,Kennebunk,43.3972,-70.5707
United States,Elk City,35.3849,-99.4333
United States,Morehead,38.1906,-83.4466
United States,Canyon Lake,33.6884,-117.2621
United States,Milton,47.2522,-122.3154
United States,Mystic Island,39.5659,-74.3831
United States,Abingdon,36.7089,-81.9713
United States,West Haven-Sylvan,45.5164,-122.7654
United States,Ocean City,39.2682,-74.6019
United States,Fishersville,38.1004,-78.9686
United States,Farmersville,36.3054,-119.2081
United States,Celina,40.5551,-84.5628
United States,Dobbs Ferry,41.0127,-73.8698
United States,Long Grove,42.1968,-88.0057
United States,Willits,39.4047,-123.3494
United States,Firebaugh,36.8534,-120.4537
United States,Truckee,39.3454,-120.1848
United States,Fort Dix,40.0059,-74.6089
United States,Lunenburg,42.5897,-71.7199
United States,Atchison,39.5625,-95.1368
United States,Two Rivers,44.1564,-87.5824
United States,Damascus,45.4239,-122.447
United States,Brookhaven,39.8715,-75.3918
United States,Weddington,35.0228,-80.7383
United States,Kewanee,41.2399,-89.9264
United States,Tremonton,41.7188,-112.1891
United States,Sound Beach,40.9578,-72.9726
United States,Hillside,41.8674,-87.9019
United States,Briarcliff Manor,41.14,-73.844
United States,Crestwood Village,39.9568,-74.3524
United States,Folkston,30.8392,-82.0073
United States,River Forest,41.895,-87.8194
United States,La Junta,37.9796,-103.5473
United States,Totowa,40.9039,-74.2214
United States,Orting,47.0966,-122.2111
United States,Logan,39.5386,-82.4063
United States,Templeton,35.556,-120.7182
United States,Winnemucca,40.9645,-117.7247
United States,Hamilton,42.6267,-70.858
United States,Brentwood,38.6194,-90.3476
United States,Denton,33.2176,-97.1419
United States,Richland Hills,32.8095,-97.2273
United States,Ripon,43.8436,-88.8386
United States,Fort Belvoir,38.7119,-77.1459
United States,Long Branch,38.8302,-77.2713
United States,Raritan,40.5732,-74.6431
United States,California City,35.1578,-117.872
United States,Brooklyn,41.4349,-81.7498
United States,Ayer,42.5628,-71.5718
United States,Grosse Pointe Park,42.3794,-82.9288
United States,Jefferson,43.0044,-88.8084
United States,Kings Mountain,35.2348,-81.3501
United States,Hastings-on-Hudson,40.9902,-73.8801
United States,Mayfield,36.737,-88.6447
United States,Cedar Hills,45.5047,-122.8052
United States,Cumberland Hill,41.9736,-71.4605
United States,Summerfield,36.1973,-79.8999
United States,Kaneohe Station,21.4451,-157.7515
United States,North Weeki Wachee,28.5591,-82.5537
United States,Monona,43.054,-89.3334
United States,Oak Grove,39.0073,-94.1278
United States,Island Lake,42.2784,-88.1999
United States,Yorktown,40.183,-85.5123
United States,Wahpeton,46.2722,-96.6118
United States,Dalhart,36.0579,-102.5123
United States,Westphalia,38.8385,-76.8232
United States,Gonzales,30.2132,-90.9234
United States,St. Rose,29.9649,-90.3088
United States,Village Green-Green Ridge,39.8638,-75.4256
United States,Lake Morton-Berrydale,47.3325,-122.103
United States,Omak,48.4228,-119.5159
United States,Pleasant Hills,40.3298,-79.9596
United States,Spencer,43.1468,-95.1534
United States,Roanoke,33.0148,-97.2268
United States,West Vero Corridor,27.6378,-80.4855
United States,Reno,39.5497,-119.8483
United States,Camp Verde,34.5699,-111.8573
United States,Finneytown,39.216,-84.5146
United States,Ahuimanu,21.4379,-157.8404
United States,Hollymead,38.1266,-78.4386
United States,Chardon,41.5803,-81.2081
United States,Waller,47.2035,-122.3699
United States,Vinton,37.2746,-79.8888
United States,Felida,45.7138,-122.7103
United States,Lake Grove,40.8586,-73.1168
United States,Munhall,40.3937,-79.9004
United States,Fair Lakes,38.853,-77.3885
United States,Woodland Park,38.9987,-105.0595
United States,Lewisburg,35.4493,-86.7896
United States,Clinton,34.4777,-81.8636
United States,Huntingdon,40.5,-78.0098
United States,Madison Heights,37.4487,-79.1057
United States,Montrose,37.52,-77.3772
United States,Walden,41.5603,-74.1879
United States,Oak Brook,41.8372,-87.9512
United States,Marysville,39.1518,-121.5836
United States,Brazil,39.5232,-87.1243
United States,Maysville,38.6455,-83.7911
United States,Echelon,39.8482,-74.9957
United States,Mack,39.1501,-84.6791
United States,Gilberts,42.1096,-88.3716
United States,Alderwood Manor,47.8147,-122.2676
United States,Airmont,41.0992,-74.099
United States,Earlimart,35.8824,-119.2715
United States,St. Pete Beach,27.7235,-82.7387
United States,Kittery,43.0998,-70.7126
United States,Marlton,39.9016,-74.9297
United States,Boaz,34.1985,-86.1529
United States,Winterville,35.5288,-77.3994
United States,Sandy,45.3986,-122.2692
United States,Elwood,40.8462,-73.3389
United States,Middleton,42.6043,-71.0164
United States,Plano,41.6757,-88.5294
United States,North Gates,43.1718,-77.7064
United States,Elizabethtown,40.1534,-76.5991
United States,Harvard,42.4297,-88.6212
United States,Brookhaven,31.5803,-90.4432
United States,White Marsh,39.3819,-76.4574
United States,Monticello,33.6258,-91.7934
United States,Coweta,35.968,-95.6543
United States,Tell City,37.9528,-86.7597
United States,Harleysville,40.2791,-75.3872
United States,Eidson Road,28.6677,-100.4787
United States,Tarrytown,41.0647,-73.8673
United States,Smyrna,39.2922,-75.6076
United States,Gifford,27.6747,-80.4102
United States,Mooresville,39.6038,-86.3674
United States,Bernalillo,35.3127,-106.5537
United States,Clay,33.698,-86.6066
United States,Box Elder,44.1129,-103.0806
United States,Eunice,30.4904,-92.4191
United States,Kendall Park,40.4138,-74.5626
United States,D'Iberville,30.4709,-88.9011
United States,White House,36.4649,-86.6667
United States,Central City,37.2962,-87.128
United States,Des Moines,41.5725,-93.6105
United States,Fairfax Station,38.7942,-77.3358
United States,Princess Anne,38.2053,-75.6969
United States,Cameron,39.7469,-94.2364
United States,Los Alamitos,33.7972,-118.0594
United States,Weston,41.2284,-73.3726
United States,Arden Hills,45.0722,-93.1671
United States,Rio del Mar,36.9608,-121.8808
United States,Pella,41.4051,-92.9177
United States,Winston-Salem,36.1029,-80.261
United States,Bishop,37.3665,-118.3958
United States,Waterford,37.6429,-120.7553
United States,Wrentham,42.0513,-71.3552
United States,Rayne,30.2403,-92.2668
United States,Carver,41.8739,-70.7563
United States,Blacklick Estates,39.9049,-82.8655
United States,Miles City,46.4059,-105.8385
United States,Evanston,41.2602,-110.9646
United States,Russellville,34.5056,-87.7282
United States,Manor,30.3563,-97.523
United States,South Huntington,40.8225,-73.3921
United States,Progress,40.2905,-76.8382
United States,Minneola,28.6067,-81.7321
United States,Bennettsville,34.6304,-79.6874
United States,Archdale,35.9034,-79.9592
United States,Jackson,39.046,-82.6493
United States,Fuller Heights,27.9226,-81.9978
United States,Park Forest Village,40.8,-77.9081
United States,Orland,39.7461,-122.1855
United States,Prospect,41.4993,-72.976
United States,Merrill,45.1818,-89.7004
United States,New Port Richey East,28.2605,-82.693
United States,Littleton,42.535,-71.4891
United States,Carroll,42.0699,-94.8647
United States,Magnolia,33.2774,-93.2261
United States,Ellisville,38.5895,-90.5884
United States,Bellmawr,39.8665,-75.0941
United States,Woodfield,34.0587,-80.9309
United States,Winfield,41.8776,-88.1506
United States,Waggaman,29.9373,-90.2354
United States,Woodward,36.4246,-99.4057
United States,Walker Mill,38.8754,-76.8862
United States,Hope,33.6682,-93.5895
United States,Hawaiian Paradise Park,19.5828,-154.9693
United States,George Mason,38.8356,-77.3186
United States,Cusseta,32.347,-84.787
United States,North Bellport,40.7868,-72.9457
United States,Silsbee,30.3456,-94.1764
United States,Cody,44.5212,-109.055
United States,Bainbridge,30.9046,-84.5722
United States,Accokeek,38.6745,-77.0023
United States,Greenville,43.1797,-85.2533
United States,Bull Mountain,45.4126,-122.8322
United States,Garden City,33.5927,-79.007
United States,Cottage Grove,43.7961,-123.0573
United States,North Bend,43.4075,-124.2364
United States,Claiborne,32.5379,-92.1981
United States,Melvindale,42.2802,-83.1782
United States,DeForest,43.2302,-89.3437
United States,Tega Cay,35.039,-81.0111
United States,Marysville,42.9084,-82.4806
United States,Hamburg,42.7233,-78.8348
United States,Port St. John,28.4771,-80.7874
United States,Marathon,24.7262,-81.0376
United States,Rye Brook,41.0303,-73.6865
United States,Eureka,38.5014,-90.6491
United States,Newcastle,47.5303,-122.1633
United States,Craig,40.517,-107.5558
United States,Arlington,35.2594,-89.668
United States,Linganore,39.4111,-77.3026
United States,Francisville,39.1067,-84.7277
United States,Augusta,37.6955,-96.9921
United States,Athol,42.5841,-72.2177
United States,Baker City,44.7749,-117.832
United States,Highland City,27.9633,-81.8781
United States,Snyder,32.7133,-100.9113
United States,Kendallville,41.4441,-85.2578
United States,Reedsburg,43.5346,-89.997
United States,Wilmore,37.8787,-84.6544
United States,Forest Acres,34.0324,-80.9717
United States,Ozark,31.4508,-85.6473
United States,Warrenton,38.8188,-91.1367
United States,Norfolk,42.1163,-71.3295
United States,DuPont,47.1079,-122.6496
United States,Oxford,36.3156,-78.5848
United States,Dunn Loring,38.8945,-77.2315
United States,Beecher,43.0903,-83.7039
United States,Forestville,38.8518,-76.8708
United States,St. Francis,42.9716,-87.8729
United States,Erwin,36.1456,-82.4116
United States,Fort Stockton,30.8926,-102.8847
United States,Tomball,30.0964,-95.6186
United States,Manistee,44.244,-86.3242
United States,Putnam Valley,41.3979,-73.8368
United States,Weatherford,35.5384,-98.6872
United States,Lakes,61.6053,-149.3067
United States,Siler City,35.7252,-79.4558
United States,Clarion,41.2106,-79.3803
United States,Stansbury Park,40.6356,-112.3054
United States,Clinton,35.0005,-78.3311
United States,Harrisonville,38.653,-94.3467
United States,Orange City,28.9349,-81.2882
United States,Springfield,30.1713,-85.6089
United States,Upper Montclair,40.8428,-74.2014
United States,Alexandria,38.9622,-84.386
United States,Beachwood,41.4759,-81.503
United States,Platte City,39.358,-94.7663
United States,Richfield,43.2372,-88.2413
United States,Dranesville,38.9955,-77.3693
United States,Wellington,40.7007,-105.0057
United States,Robinson,31.4501,-97.1201
United States,Bardmoor,27.8575,-82.7534
United States,Byram,32.189,-90.2861
United States,Mendota,36.7555,-120.3777
United States,Winchester,35.1898,-86.1075
United States,Schiller Park,41.9586,-87.8693
United States,Willoughby Hills,41.5873,-81.4333
United States,Hackettstown,40.854,-74.8257
United States,Jerome,42.7183,-114.5159
United States,Brownfield,33.1757,-102.273
United States,Potsdam,44.6699,-74.9831
United States,Dudley,42.055,-71.9352
United States,Bryan,41.4706,-84.5484
United States,Parsons,37.3405,-95.2959
United States,Nocatee,30.0918,-81.4097
United States,Vienna,39.3238,-81.5383
United States,Anderson,40.451,-122.2962
United States,Emmett,43.8685,-116.489
United States,Delhi,37.4306,-120.7759
United States,Port St. Lucie,27.2796,-80.3884
United States,Roxboro,36.3905,-78.9811
United States,Crestline,34.2486,-117.289
United States,Roxborough Park,39.4492,-105.0746
United States,Clute,29.0257,-95.3975
United States,Lantana,33.092,-97.1216
United States,New Baltimore,38.7495,-77.7151
United States,Mount Holly,39.995,-74.7863
United States,Chino Valley,34.7594,-112.4107
United States,Rockcreek,45.5525,-122.8757
United States,Clearfield,41.0216,-78.439
United States,Seven Hills,41.3805,-81.6737
United States,Jennings,30.2233,-92.6582
United States,Gig Harbor,47.3352,-122.5968
United States,Collegedale,35.0521,-85.0488
United States,Oak Grove,33.9809,-81.1438
United States,Winslow,35.0252,-110.7098
United States,Cheat Lake,39.6672,-79.8565
United States,Mamakating,41.586,-74.4951
United States,Fort Valley,32.5522,-83.8817
United States,Conning Towers Nautilus Park,41.3855,-72.0686
United States,Mound,44.9336,-93.6608
United States,Howell,42.6078,-83.9339
United States,Brattleboro,42.8618,-72.6145
United States,Grafton,43.3204,-87.9481
United States,Amityville,40.6696,-73.4156
United States,Columbia City,41.1612,-85.4855
United States,Alpine,40.4629,-111.7724
United States,Bridgeton,38.7672,-90.4277
United States,Martinsville,40.603,-74.5751
United States,Bee Ridge,27.2855,-82.4731
United States,Mapleton,40.1187,-111.574
United States,Conway,44.0085,-71.0719
United States,Columbia,38.4581,-90.2156
United States,Southborough,42.3012,-71.5297
United States,Southampton,39.9137,-74.7171
United States,Fenton,42.7994,-83.7144
United States,St. Albans,38.3769,-81.8198
United States,Somers,41.9949,-72.453
United States,Bel Air,39.5348,-76.346
United States,Wood River,38.8632,-90.0774
United States,Fort Lupton,40.0841,-104.8021
United States,Reading,39.2241,-84.4332
United States,Gages Lake,42.3519,-87.9828
United States,Fulshear,29.693,-95.8792
United States,Coffeyville,37.0519,-95.6179
United States,Wells,43.3268,-70.6335
United States,Laurens,34.5022,-82.0207
United States,Independence,44.8551,-123.1948
United States,Georgetown,38.6899,-75.3872
United States,Groton,42.6137,-71.5614
United States,Sparta,43.9376,-90.813
United States,Campton Hills,41.9498,-88.4167
United States,River Vale,41.0136,-74.008
United States,Waupun,43.6315,-88.7379
United States,Colts Neck,40.2928,-74.168
United States,Fairmount,43.0414,-76.2485
United States,East Greenwich,39.7903,-75.2396
United States,Sweet Home,44.4023,-122.7028
United States,Mount Sterling,38.0646,-83.9473
United States,Reserve,30.0741,-90.5557
United States,Saddlebrooke,32.5385,-110.8582
United States,Westwood,40.9878,-74.0308
United States,Fulton,43.3171,-76.4162
United States,Granby,41.9694,-72.8346
United States,Minooka,41.4507,-88.2792
United States,Lamesa,32.7333,-101.9542
United States,Wyandanch,40.7467,-73.3769
United States,Barrington,42.1515,-88.1281
United States,Urbana,40.1089,-83.7541
United States,Comstock Park,43.0438,-85.6779
United States,Canandaigua,42.8885,-77.2805
United States,Mountain Top,41.1353,-75.9045
United States,Pleasant View,41.3249,-112.0011
United States,Grenada,33.7816,-89.813
United States,Nanticoke,41.2004,-76.0003
United States,Mexico,39.1626,-91.8712
United States,Webb City,37.1412,-94.4676
United States,Bonham,33.588,-96.1901
United States,Haysville,37.5649,-97.3527
United States,Leicester,42.24,-71.912
United States,Manvel,29.4793,-95.3658
United States,Forestdale,33.5737,-86.9002
United States,Scottdale,33.795,-84.2634
United States,Mentone,34.0609,-117.1109
United States,Kinnelon,40.9847,-74.3862
United States,Friendly,38.7601,-76.9642
United States,Waterloo,38.3402,-90.1538
United States,Shasta Lake,40.679,-122.3775
United States,Bolivar,37.6057,-93.4175
United States,Fort Bliss,31.8137,-106.4119
United States,Havre,48.5427,-109.6804
United States,Wasilla,61.577,-149.4661
United States,Fife,47.2328,-122.3518
United States,Fort Salonga,40.906,-73.2992
United States,Shawano,44.7749,-88.5844
United States,Princeton,33.1792,-96.5046
United States,Old Saybrook,41.3017,-72.3857
United States,Kirkland,43.0368,-75.3865
United States,Rodeo,38.0368,-122.2526
United States,Lancaster,42.9007,-78.6701
United States,Greenville,41.4052,-80.3837
United States,Sleepy Hollow,41.0936,-73.8724
United States,Clinton,36.0981,-84.1283
United States,Struthers,41.051,-80.592
United States,Lowell,41.2928,-87.4206
United States,Lexington,40.778,-99.7462
United States,Key Largo,25.1224,-80.412
United States,Hartsville,36.3921,-86.1568
United States,Bluffton,40.7426,-85.173
United States,Berwick,41.0555,-76.2492
United States,Fort Meade,39.1058,-76.7438
United States,Snohomish,47.9277,-122.097
United States,Pleasant Grove,33.4936,-86.9782
United States,Standish,43.7811,-70.5685
United States,Ontario,43.2407,-77.314
United States,Sumner,47.219,-122.2338
United States,River Grove,41.9243,-87.8379
United States,Kutztown,40.5212,-75.7772
United States,Valley Cottage,41.116,-73.9436
United States,Alcoa,35.8073,-83.9752
United States,Quartz Hill,34.6527,-118.2163
United States,Elon,36.1014,-79.5085
United States,Fairview,37.6761,-122.0481
United States,Waldwick,41.0133,-74.1258
United States,West Plains,36.7378,-91.868
United States,Milton,30.6286,-87.0522
United States,Coshocton,40.2618,-81.848
United States,Bradford,41.9604,-78.6413
United States,Union City,36.4268,-89.0474
United States,Grove City,41.1572,-80.0893
United States,Oakland,37.7903,-122.2165
United States,Franklin,36.7163,-86.5587
United States,East Aurora,42.7666,-78.6172
United States,Helena-West Helena,34.5314,-90.6201
United States,Guymon,36.69,-101.4776
United States,Burkburnett,34.0746,-98.5672
United States,Maltby,47.8027,-122.1044
United States,Warr Acres,35.5284,-97.6182
United States,Ridgefield,40.8313,-74.0147
United States,Haddonfield,39.8955,-75.0346
United States,Hanover,43.7155,-72.1911
United States,Croydon,40.0911,-74.8975
United States,Pleasant Hill,41.5855,-93.4999
United States,Leon Valley,29.4954,-98.6142
United States,Roma,26.4166,-99.0061
United States,Warrenton,38.7176,-77.7975
United States,Wabash,40.8034,-85.8301
United States,Corte Madera,37.9238,-122.5129
United States,Highland,38.7602,-89.681
United States,Emmaus,40.5352,-75.4978
United States,Ravenna,41.1613,-81.2421
United States,Union,38.4401,-90.9928
United States,Canton,41.86,-72.9083
United States,Winton,37.3854,-120.6173
United States,Chillicothe,39.7953,-93.5498
United States,Hillsborough,37.5573,-122.3587
United States,Lyndon,38.2644,-85.5891
United States,Westview,25.8826,-80.2415
United States,Valencia West,32.1354,-111.1124
United States,Lake Monticello,37.921,-78.3295
United States,Chevy Chase,38.9943,-77.0737
United States,Smithville,39.392,-94.5751
United States,Cuero,29.1023,-97.2871
United States,Danville,39.7607,-86.5081
United States,Sugar Grove,41.7758,-88.448
United States,Cedar Hills,40.4135,-111.753
United States,Fort Oglethorpe,34.9318,-85.246
United States,Burlington,40.0783,-74.8524
United States,Wyndham,37.6924,-77.6123
United States,Denham Springs,30.4743,-90.9594
United States,Cross Lanes,38.4351,-81.7706
United States,Cedarburg,43.2991,-87.9887
United States,Greenville,34.8362,-82.3649
United States,Philipsburg,40.8952,-78.2147
United States,Cresson,40.4626,-78.5866
United States,Madera Acres,37.0123,-120.0799
United States,Hibbing,47.3981,-92.9487
United States,DuBois,41.1225,-78.7564
United States,Storm Lake,42.6431,-95.197
United States,Molalla,45.1502,-122.5844
United States,Smithfield,41.8347,-111.8266
United States,Raceland,29.7282,-90.6362
United States,Woods Cross,40.8731,-111.917
United States,Flat Rock,42.0991,-83.2716
United States,South Yarmouth,41.6692,-70.2005
United States,Staten Island,40.5834,-74.1496
United States,Fairfield,41.0061,-91.9669
United States,Camden,33.5672,-92.8467
United States,North Vernon,39.0175,-85.6314
United States,Berlin,44.4869,-71.2599
United States,Mendota Heights,44.8815,-93.14
United States,Long Beach,33.798,-118.1675
United States,Newport,35.9617,-83.1977
United States,Waynesville,35.4853,-82.9996
United States,Gloucester City,39.8924,-75.1172
United States,Tipp City,39.9643,-84.1858
United States,Holmen,43.9701,-91.2671
United States,Vernon,34.148,-99.3
United States,East Rutherford,40.8179,-74.0854
United States,Doctor Phillips,28.4476,-81.4922
United States,Northampton,40.6866,-75.4904
United States,Jewett City,41.607,-71.9806
United States,Hillsdale,41.9266,-84.6356
United States,Fort Madison,40.6207,-91.3509
United States,Scottsburg,38.6854,-85.7831
United States,Endwell,42.1185,-76.0219
United States,Liberty Lake,47.6687,-117.1032
United States,Excelsior Springs,39.339,-94.24
United States,Sweetwater,32.4693,-100.4092
United States,East Windsor,41.9049,-72.5672
United States,Edgewater,38.9373,-76.5572
United States,Raymond,43.0322,-71.1994
United States,Little Chute,44.2895,-88.3199
United States,Country Club,37.9687,-121.3408
United States,East Renton Highlands,47.4718,-122.0854
United States,Lake Barcroft,38.8514,-77.1579
United States,Spirit Lake,43.4176,-95.1109
United States,Plattekill,41.6478,-74.0717
United States,Woodbury,39.8379,-75.1524
United States,Blackhawk,37.816,-121.9071
United States,Miller Place,40.9374,-72.9864
United States,Diamond Springs,38.692,-120.8391
United States,The Pinery,39.4461,-104.7592
United States,Picnic Point,47.8745,-122.3079
United States,Norton,36.9314,-82.6262
United States,Waimea,20.0124,-155.6378
United States,Bridgewater,41.9888,-70.9718
United States,St. Stephens,35.7641,-81.2746
United States,Aliquippa,40.6155,-80.2547
United States,Loganville,33.8353,-83.8957
United States,Valley Falls,41.9234,-71.3923
United States,Cypress Gardens,28.0036,-81.6858
United States,Richmond,29.5824,-95.7602
United States,Star,43.7018,-116.4939
United States,Poquoson,37.1318,-76.3569
United States,Shelby,40.8847,-82.6578
United States,Batesville,35.7687,-91.6226
United States,Pepperell,42.6713,-71.6043
United States,Walterboro,32.901,-80.676
United States,Tucson Estates,32.1792,-111.1254
United States,Belmont,35.2214,-81.0403
United States,Mechanicsburg,40.2115,-77.006
United States,Waihee-Waiehu,20.9188,-156.5063
United States,Audubon,40.1304,-75.428
United States,Salisbury,42.8465,-70.8616
United States,Sauk Village,41.4907,-87.5702
United States,Lancaster,40.042,-76.3012
United States,Oak Hills Place,30.369,-91.0887
United States,Wyomissing,40.3317,-75.9703
United States,Rotonda,26.8845,-82.2791
United States,Lakewood Park,27.539,-80.3865
United States,Fate,32.9432,-96.3863
United States,Montecito,34.4382,-119.6286
United States,Franklin,41.3936,-79.8425
United States,Jesup,31.5991,-81.8898
United States,Rigby,43.6735,-111.9126
United States,Olney,38.7285,-88.0838
United States,Amherst,41.4022,-82.2303
United States,Oakwood,39.7202,-84.1733
United States,Ocean Pines,38.3825,-75.1475
United States,James Island,32.7353,-79.9396
United States,Chanute,37.6695,-95.4621
United States,Ville Platte,30.6901,-92.2744
United States,Plainville,42.0141,-71.3364
United States,Vermilion,41.4103,-82.3214
United States,Newberry,34.2822,-81.6012
United States,Merrydale,30.4998,-91.1081
United States,Angola,41.6432,-85.005
United States,Newmarket,43.0691,-70.9516
United States,Glen Rock,40.9601,-74.125
United States,Tuba City,36.125,-111.2467
United States,Franklin Lakes,41.0086,-74.2083
United States,Fair Oaks Ranch,29.7468,-98.6375
United States,Groton,41.339,-72.0727
United States,Fairmont,43.6441,-94.4621
United States,Waseca,44.0826,-93.5025
United States,Portland,36.5883,-86.5194
United States,St. Augustine Shores,29.8039,-81.3086
United States,Overlea,39.3642,-76.5176
United States,Norton,41.0294,-81.6461
United States,Cottonwood,34.7194,-112.0015
United States,Delavan,42.6281,-88.6324
United States,Glenwood Springs,39.5455,-107.3347
United States,Meadowbrook,33.3933,-86.7041
United States,Kings Grant,34.2665,-77.8659
United States,LaSalle,41.3575,-89.0718
United States,Lawrenceburg,35.2497,-87.3325
United States,North Valley,35.1737,-106.6231
United States,Guthrie,35.8424,-97.4354
United States,Plymouth,42.3719,-83.468
United States,Eagle Point,42.4677,-122.8016
United States,Kingsburg,36.5242,-119.5608
United States,Manteno,41.2471,-87.8457
United States,Weston,42.3589,-71.3001
United States,Fallston,39.5332,-76.4452
United States,Oakbrook,38.9996,-84.6797
United States,Dexter,36.7928,-89.9634
United States,White City,42.4317,-122.8322
United States,Garrison,39.4023,-76.7514
United States,Rapid Valley,44.0674,-103.1225
United States,Broussard,30.1393,-91.9539
United States,Chester,34.705,-81.2132
United States,Gatesville,31.4419,-97.7351
United States,Brewer,44.7835,-68.7352
United States,Leeds,33.5429,-86.5636
United States,Wakefield-Peacedale,41.4461,-71.5004
United States,Acushnet,41.7139,-70.9012
United States,Greenwood,35.2134,-94.2407
United States,Madras,44.6425,-121.1316
United States,Brunswick,39.318,-77.6253
United States,Hillview,38.0562,-85.6847
United States,Los Alamos,35.8926,-106.2862
United States,Festus,38.2198,-90.4095
United States,St. Anthony,45.0277,-93.2174
United States,Palm Bay,27.955,-80.6628
United States,Fort Irwin,35.2476,-116.6834
United States,Columbia,40.0347,-76.4943
United States,Sheffield Lake,41.4884,-82.0978
United States,Carencro,30.3126,-92.0387
United States,Rawlins,41.7849,-107.2265
United States,Matawan,40.4127,-74.2365
United States,La Grange,38.3987,-85.375
United States,Gladstone,45.3864,-122.5933
United States,Glenwood,41.5412,-87.6119
United States,Little Canada,45.0244,-93.0863
United States,Glenshaw,40.5391,-79.9735
United States,Troy,38.7268,-89.8974
United States,Berthoud,40.3061,-105.0404
United States,Holly Hill,29.2443,-81.0462
